Instrument,Duration Minutes,Term
EUR/USD,310.0,Short Term (<1 Day)
EUR/USD,310.0,Short Term (<1 Day)
EUR/USD,310.0,Short Term (<1 Day)
EUR/USD,310.0,Short Term (<1 Day)
EUR/USD,310.0,Short Term (<1 Day)
EUR/USD,310.0,Short Term (<1 Day)
EUR/USD,310.0,Short Term (<1 Day)
EUR/USD,310.0,Short Term (<1 Day)
EUR/USD,310.0,Short Term (<1 Day)
EUR/USD,310.0,Short Term (<1 Day)
EUR/USD,1272.0,Short Term (<1 Day)
EUR/USD,1275.0,Short Term (<1 Day)
EUR/USD,1275.0,Short Term (<1 Day)
EUR/USD,1275.0,Short Term (<1 Day)
EUR/USD,1276.0,Short Term (<1 Day)
EUR/USD,1276.0,Short Term (<1 Day)
EUR/USD,1277.0,Short Term (<1 Day)
EUR/USD,1277.0,Short Term (<1 Day)
EUR/USD,1277.0,Short Term (<1 Day)
EUR/USD,1277.0,Short Term (<1 Day)
EUR/USD,1277.0,Short Term (<1 Day)
EUR/USD,1277.0,Short Term (<1 Day)
EUR/USD,1277.0,Short Term (<1 Day)
EUR/USD,1277.0,Short Term (<1 Day)
EUR/USD,1278.0,Short Term (<1 Day)
EUR/USD,1278.0,Short Term (<1 Day)
EUR/USD,1278.0,Short Term (<1 Day)
EUR/USD,1278.0,Short Term (<1 Day)
EUR/USD,1278.0,Short Term (<1 Day)
EUR/USD,1278.0,Short Term (<1 Day)
EUR/USD,1278.0,Short Term (<1 Day)
EUR/USD,1278.0,Short Term (<1 Day)
EUR/USD,1279.0,Short Term (<1 Day)
EUR/USD,1279.0,Short Term (<1 Day)
EUR/USD,1279.0,Short Term (<1 Day)
EUR/USD,1279.0,Short Term (<1 Day)
EUR/USD,1294.0,Short Term (<1 Day)
EUR/USD,1294.0,Short Term (<1 Day)
EUR/USD,1294.0,Short Term (<1 Day)
EUR/USD,1294.0,Short Term (<1 Day)
EUR/USD,1294.0,Short Term (<1 Day)
EUR/USD,1297.0,Short Term (<1 Day)
EUR/USD,1297.0,Short Term (<1 Day)
EUR/USD,1318.0,Short Term (<1 Day)
EUR/USD,1318.0,Short Term (<1 Day)
EUR/USD,1318.0,Short Term (<1 Day)
EUR/USD,1318.0,Short Term (<1 Day)
EUR/USD,35.0,Short Term (<1 Day)
EUR/USD,35.0,Short Term (<1 Day)
EUR/USD,35.0,Short Term (<1 Day)
EUR/USD,35.0,Short Term (<1 Day)
EUR/USD,31.0,Short Term (<1 Day)
EUR/USD,31.0,Short Term (<1 Day)
EUR/USD,31.0,Short Term (<1 Day)
EUR/USD,31.0,Short Term (<1 Day)
EUR/USD,31.0,Short Term (<1 Day)
EUR/USD,31.0,Short Term (<1 Day)
EUR/USD,31.0,Short Term (<1 Day)
EUR/USD,31.0,Short Term (<1 Day)
EUR/USD,31.0,Short Term (<1 Day)
EUR/USD,31.0,Short Term (<1 Day)
EUR/USD,31.0,Short Term (<1 Day)
EUR/USD,31.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,43.0,Short Term (<1 Day)
EUR/USD,42.0,Short Term (<1 Day)
EUR/USD,42.0,Short Term (<1 Day)
EUR/USD,42.0,Short Term (<1 Day)
EUR/USD,42.0,Short Term (<1 Day)
EUR/USD,42.0,Short Term (<1 Day)
EUR/USD,42.0,Short Term (<1 Day)
EUR/USD,40.0,Short Term (<1 Day)
EUR/USD,40.0,Short Term (<1 Day)
EUR/USD,40.0,Short Term (<1 Day)
EUR/USD,40.0,Short Term (<1 Day)
EUR/USD,40.0,Short Term (<1 Day)
EUR/USD,40.0,Short Term (<1 Day)
EUR/USD,40.0,Short Term (<1 Day)
EUR/USD,49.0,Short Term (<1 Day)
EUR/USD,49.0,Short Term (<1 Day)
EUR/USD,49.0,Short Term (<1 Day)
EUR/USD,49.0,Short Term (<1 Day)
EUR/USD,49.0,Short Term (<1 Day)
EUR/USD,50.0,Short Term (<1 Day)
EUR/USD,50.0,Short Term (<1 Day)
EUR/USD,50.0,Short Term (<1 Day)
EUR/USD,49.0,Short Term (<1 Day)
EUR/USD,49.0,Short Term (<1 Day)
EUR/USD,49.0,Short Term (<1 Day)
EUR/USD,49.0,Short Term (<1 Day)
EUR/USD,49.0,Short Term (<1 Day)
EUR/USD,49.0,Short Term (<1 Day)
EUR/USD,49.0,Short Term (<1 Day)
EUR/USD,49.0,Short Term (<1 Day)
EUR/USD,49.0,Short Term (<1 Day)
EUR/USD,49.0,Short Term (<1 Day)
EUR/USD,49.0,Short Term (<1 Day)
EUR/USD,37.0,Short Term (<1 Day)
EUR/USD,37.0,Short Term (<1 Day)
EUR/USD,37.0,Short Term (<1 Day)
EUR/USD,307.0,Short Term (<1 Day)
EUR/USD,805.0,Short Term (<1 Day)
EUR/USD,805.0,Short Term (<1 Day)
EUR/USD,805.0,Short Term (<1 Day)
EUR/USD,805.0,Short Term (<1 Day)
EUR/USD,805.0,Short Term (<1 Day)
EUR/USD,806.0,Short Term (<1 Day)
EUR/USD,814.0,Short Term (<1 Day)
EUR/USD,814.0,Short Term (<1 Day)
EUR/USD,814.0,Short Term (<1 Day)
EUR/USD,814.0,Short Term (<1 Day)
EUR/USD,814.0,Short Term (<1 Day)
EUR/USD,814.0,Short Term (<1 Day)
EUR/USD,814.0,Short Term (<1 Day)
EUR/USD,814.0,Short Term (<1 Day)
EUR/USD,850.0,Short Term (<1 Day)
EUR/USD,850.0,Short Term (<1 Day)
EUR/USD,850.0,Short Term (<1 Day)
EUR/USD,841.0,Short Term (<1 Day)
EUR/USD,841.0,Short Term (<1 Day)
EUR/USD,841.0,Short Term (<1 Day)
EUR/USD,841.0,Short Term (<1 Day)
EUR/USD,841.0,Short Term (<1 Day)
EUR/USD,842.0,Short Term (<1 Day)
EUR/USD,842.0,Short Term (<1 Day)
EUR/USD,842.0,Short Term (<1 Day)
EUR/USD,842.0,Short Term (<1 Day)
EUR/USD,842.0,Short Term (<1 Day)
EUR/USD,841.0,Short Term (<1 Day)
EUR/USD,850.0,Short Term (<1 Day)
EUR/USD,850.0,Short Term (<1 Day)
EUR/USD,850.0,Short Term (<1 Day)
EUR/USD,850.0,Short Term (<1 Day)
EUR/USD,850.0,Short Term (<1 Day)
EUR/USD,850.0,Short Term (<1 Day)
EUR/USD,850.0,Short Term (<1 Day)
EUR/USD,850.0,Short Term (<1 Day)
EUR/USD,850.0,Short Term (<1 Day)
EUR/USD,850.0,Short Term (<1 Day)
EUR/USD,850.0,Short Term (<1 Day)
EUR/USD,886.0,Short Term (<1 Day)
EUR/USD,886.0,Short Term (<1 Day)
EUR/USD,920.0,Short Term (<1 Day)
EUR/USD,920.0,Short Term (<1 Day)
EUR/USD,920.0,Short Term (<1 Day)
EUR/USD,920.0,Short Term (<1 Day)
EUR/USD,920.0,Short Term (<1 Day)
EUR/USD,920.0,Short Term (<1 Day)
EUR/USD,920.0,Short Term (<1 Day)
EUR/USD,920.0,Short Term (<1 Day)
EUR/USD,920.0,Short Term (<1 Day)
EUR/USD,919.0,Short Term (<1 Day)
EUR/USD,919.0,Short Term (<1 Day)
EUR/USD,919.0,Short Term (<1 Day)
EUR/USD,919.0,Short Term (<1 Day)
EUR/USD,919.0,Short Term (<1 Day)
EUR/USD,919.0,Short Term (<1 Day)
EUR/USD,919.0,Short Term (<1 Day)
EUR/USD,919.0,Short Term (<1 Day)
EUR/USD,919.0,Short Term (<1 Day)
EUR/USD,919.0,Short Term (<1 Day)
EUR/USD,919.0,Short Term (<1 Day)
EUR/USD,919.0,Short Term (<1 Day)
EUR/USD,934.0,Short Term (<1 Day)
EUR/USD,934.0,Short Term (<1 Day)
EUR/USD,934.0,Short Term (<1 Day)
EUR/USD,934.0,Short Term (<1 Day)
EUR/USD,998.0,Short Term (<1 Day)
EUR/USD,998.0,Short Term (<1 Day)
EUR/USD,998.0,Short Term (<1 Day)
EUR/USD,998.0,Short Term (<1 Day)
EUR/USD,998.0,Short Term (<1 Day)
EUR/USD,998.0,Short Term (<1 Day)
EUR/USD,1001.0,Short Term (<1 Day)
EUR/USD,1001.0,Short Term (<1 Day)
EUR/USD,1001.0,Short Term (<1 Day)
EUR/USD,1001.0,Short Term (<1 Day)
EUR/USD,1001.0,Short Term (<1 Day)
EUR/USD,1001.0,Short Term (<1 Day)
EUR/USD,1011.0,Short Term (<1 Day)
EUR/USD,1011.0,Short Term (<1 Day)
EUR/USD,1011.0,Short Term (<1 Day)
EUR/USD,1011.0,Short Term (<1 Day)
EUR/USD,1030.0,Short Term (<1 Day)
EUR/USD,1030.0,Short Term (<1 Day)
EUR/USD,1028.0,Short Term (<1 Day)
EUR/USD,1028.0,Short Term (<1 Day)
EUR/USD,1027.0,Short Term (<1 Day)
EUR/USD,1027.0,Short Term (<1 Day)
EUR/USD,1027.0,Short Term (<1 Day)
EUR/USD,1046.0,Short Term (<1 Day)
EUR/USD,1046.0,Short Term (<1 Day)
EUR/USD,1046.0,Short Term (<1 Day)
EUR/USD,1046.0,Short Term (<1 Day)
EUR/USD,1046.0,Short Term (<1 Day)
EUR/USD,1042.0,Short Term (<1 Day)
EUR/USD,1042.0,Short Term (<1 Day)
EUR/USD,1042.0,Short Term (<1 Day)
EUR/USD,1042.0,Short Term (<1 Day)
EUR/USD,1042.0,Short Term (<1 Day)
EUR/USD,1042.0,Short Term (<1 Day)
EUR/USD,1042.0,Short Term (<1 Day)
EUR/USD,1042.0,Short Term (<1 Day)
EUR/USD,1042.0,Short Term (<1 Day)
EUR/USD,1042.0,Short Term (<1 Day)
EUR/USD,1042.0,Short Term (<1 Day)
EUR/USD,1042.0,Short Term (<1 Day)
EUR/USD,1042.0,Short Term (<1 Day)
EUR/USD,1042.0,Short Term (<1 Day)
EUR/USD,1042.0,Short Term (<1 Day)
EUR/USD,1039.0,Short Term (<1 Day)
EUR/USD,1039.0,Short Term (<1 Day)
EUR/USD,1039.0,Short Term (<1 Day)
EUR/USD,1037.0,Short Term (<1 Day)
EUR/USD,1037.0,Short Term (<1 Day)
EUR/USD,1037.0,Short Term (<1 Day)
EUR/USD,1037.0,Short Term (<1 Day)
EUR/USD,1037.0,Short Term (<1 Day)
EUR/USD,1105.0,Short Term (<1 Day)
EUR/USD,1105.0,Short Term (<1 Day)
EUR/USD,1105.0,Short Term (<1 Day)
EUR/USD,1106.0,Short Term (<1 Day)
EUR/USD,1106.0,Short Term (<1 Day)
EUR/USD,1191.0,Short Term (<1 Day)
EUR/USD,1191.0,Short Term (<1 Day)
EUR/USD,1191.0,Short Term (<1 Day)
EUR/USD,1191.0,Short Term (<1 Day)
EUR/USD,1191.0,Short Term (<1 Day)
EUR/USD,1191.0,Short Term (<1 Day)
EUR/USD,1191.0,Short Term (<1 Day)
EUR/USD,1191.0,Short Term (<1 Day)
EUR/USD,1191.0,Short Term (<1 Day)
EUR/USD,1191.0,Short Term (<1 Day)
EUR/USD,1173.0,Short Term (<1 Day)
EUR/USD,1173.0,Short Term (<1 Day)
EUR/USD,1173.0,Short Term (<1 Day)
EUR/USD,1233.0,Short Term (<1 Day)
EUR/USD,1233.0,Short Term (<1 Day)
EUR/USD,1233.0,Short Term (<1 Day)
EUR/USD,1231.0,Short Term (<1 Day)
EUR/USD,1231.0,Short Term (<1 Day)
EUR/USD,1230.0,Short Term (<1 Day)
EUR/USD,1230.0,Short Term (<1 Day)
EUR/USD,1230.0,Short Term (<1 Day)
EUR/USD,1268.0,Short Term (<1 Day)
EUR/USD,1268.0,Short Term (<1 Day)
EUR/USD,1268.0,Short Term (<1 Day)
EUR/USD,1268.0,Short Term (<1 Day)
EUR/USD,1268.0,Short Term (<1 Day)
EUR/USD,1267.0,Short Term (<1 Day)
EUR/USD,1267.0,Short Term (<1 Day)
EUR/USD,1267.0,Short Term (<1 Day)
EUR/USD,1267.0,Short Term (<1 Day)
EUR/USD,1269.0,Short Term (<1 Day)
EUR/USD,1269.0,Short Term (<1 Day)
EUR/USD,1269.0,Short Term (<1 Day)
EUR/USD,1269.0,Short Term (<1 Day)
EUR/USD,1269.0,Short Term (<1 Day)
EUR/USD,1269.0,Short Term (<1 Day)
EUR/USD,1269.0,Short Term (<1 Day)
EUR/USD,1270.0,Short Term (<1 Day)
EUR/USD,1270.0,Short Term (<1 Day)
EUR/USD,1270.0,Short Term (<1 Day)
EUR/USD,1270.0,Short Term (<1 Day)
EUR/USD,1270.0,Short Term (<1 Day)
EUR/USD,1269.0,Short Term (<1 Day)
EUR/USD,1269.0,Short Term (<1 Day)
EUR/USD,1269.0,Short Term (<1 Day)
EUR/USD,1269.0,Short Term (<1 Day)
EUR/USD,1269.0,Short Term (<1 Day)
EUR/USD,1269.0,Short Term (<1 Day)
EUR/USD,1269.0,Short Term (<1 Day)
EUR/USD,1269.0,Short Term (<1 Day)
EUR/USD,1269.0,Short Term (<1 Day)
EUR/USD,1269.0,Short Term (<1 Day)
EUR/USD,1269.0,Short Term (<1 Day)
EUR/USD,1269.0,Short Term (<1 Day)
EUR/USD,1008.0,Short Term (<1 Day)
EUR/USD,1012.0,Short Term (<1 Day)
EUR/USD,349.0,Short Term (<1 Day)
EUR/USD,349.0,Short Term (<1 Day)
EUR/USD,349.0,Short Term (<1 Day)
EUR/USD,349.0,Short Term (<1 Day)
EUR/USD,349.0,Short Term (<1 Day)
EUR/USD,265.0,Short Term (<1 Day)
EUR/USD,265.0,Short Term (<1 Day)
EUR/USD,265.0,Short Term (<1 Day)
EUR/USD,265.0,Short Term (<1 Day)
EUR/USD,265.0,Short Term (<1 Day)
EUR/USD,266.0,Short Term (<1 Day)
EUR/USD,266.0,Short Term (<1 Day)
EUR/USD,266.0,Short Term (<1 Day)
EUR/USD,266.0,Short Term (<1 Day)
EUR/USD,266.0,Short Term (<1 Day)
EUR/USD,266.0,Short Term (<1 Day)
EUR/USD,266.0,Short Term (<1 Day)
EUR/USD,266.0,Short Term (<1 Day)
EUR/USD,265.0,Short Term (<1 Day)
EUR/USD,264.0,Short Term (<1 Day)
EUR/USD,266.0,Short Term (<1 Day)
EUR/USD,266.0,Short Term (<1 Day)
EUR/USD,266.0,Short Term (<1 Day)
EUR/USD,266.0,Short Term (<1 Day)
EUR/USD,266.0,Short Term (<1 Day)
EUR/USD,266.0,Short Term (<1 Day)
EUR/USD,266.0,Short Term (<1 Day)
EUR/USD,266.0,Short Term (<1 Day)
EUR/USD,280.0,Short Term (<1 Day)
EUR/USD,280.0,Short Term (<1 Day)
EUR/USD,280.0,Short Term (<1 Day)
EUR/USD,818.0,Short Term (<1 Day)
EUR/USD,818.0,Short Term (<1 Day)
EUR/USD,818.0,Short Term (<1 Day)
EUR/USD,665.0,Short Term (<1 Day)
EUR/USD,665.0,Short Term (<1 Day)
EUR/USD,665.0,Short Term (<1 Day)
EUR/USD,665.0,Short Term (<1 Day)
EUR/USD,665.0,Short Term (<1 Day)
EUR/USD,666.0,Short Term (<1 Day)
EUR/USD,666.0,Short Term (<1 Day)
EUR/USD,666.0,Short Term (<1 Day)
EUR/USD,666.0,Short Term (<1 Day)
EUR/USD,666.0,Short Term (<1 Day)
EUR/USD,666.0,Short Term (<1 Day)
EUR/USD,666.0,Short Term (<1 Day)
EUR/USD,767.0,Short Term (<1 Day)
EUR/USD,767.0,Short Term (<1 Day)
EUR/USD,767.0,Short Term (<1 Day)
EUR/USD,767.0,Short Term (<1 Day)
EUR/USD,767.0,Short Term (<1 Day)
EUR/USD,767.0,Short Term (<1 Day)
EUR/USD,767.0,Short Term (<1 Day)
EUR/USD,767.0,Short Term (<1 Day)
EUR/USD,767.0,Short Term (<1 Day)
EUR/USD,767.0,Short Term (<1 Day)
EUR/USD,767.0,Short Term (<1 Day)
EUR/USD,767.0,Short Term (<1 Day)
EUR/USD,767.0,Short Term (<1 Day)
EUR/USD,643.0,Short Term (<1 Day)
EUR/USD,643.0,Short Term (<1 Day)
EUR/USD,643.0,Short Term (<1 Day)
EUR/USD,643.0,Short Term (<1 Day)
EUR/USD,643.0,Short Term (<1 Day)
EUR/USD,642.0,Short Term (<1 Day)
EUR/USD,676.0,Short Term (<1 Day)
EUR/USD,676.0,Short Term (<1 Day)
EUR/USD,676.0,Short Term (<1 Day)
EUR/USD,676.0,Short Term (<1 Day)
EUR/USD,676.0,Short Term (<1 Day)
EUR/USD,676.0,Short Term (<1 Day)
EUR/USD,676.0,Short Term (<1 Day)
EUR/USD,676.0,Short Term (<1 Day)
EUR/USD,676.0,Short Term (<1 Day)
EUR/USD,674.0,Short Term (<1 Day)
EUR/USD,674.0,Short Term (<1 Day)
EUR/USD,674.0,Short Term (<1 Day)
EUR/USD,674.0,Short Term (<1 Day)
EUR/USD,674.0,Short Term (<1 Day)
EUR/USD,674.0,Short Term (<1 Day)
EUR/USD,671.0,Short Term (<1 Day)
EUR/USD,1740.0,Long Term (>1 Day)
EUR/USD,1740.0,Long Term (>1 Day)
EUR/USD,1740.0,Long Term (>1 Day)
EUR/USD,1740.0,Long Term (>1 Day)
EUR/USD,1740.0,Long Term (>1 Day)
EUR/USD,1740.0,Long Term (>1 Day)
EUR/USD,1740.0,Long Term (>1 Day)
EUR/USD,1783.0,Long Term (>1 Day)
EUR/USD,1783.0,Long Term (>1 Day)
EUR/USD,1783.0,Long Term (>1 Day)
EUR/USD,1783.0,Long Term (>1 Day)
EUR/USD,1783.0,Long Term (>1 Day)
EUR/USD,1957.0,Long Term (>1 Day)
EUR/USD,1957.0,Long Term (>1 Day)
EUR/USD,1957.0,Long Term (>1 Day)
EUR/USD,1957.0,Long Term (>1 Day)
EUR/USD,1957.0,Long Term (>1 Day)
EUR/USD,1961.0,Long Term (>1 Day)
EUR/USD,1961.0,Long Term (>1 Day)
EUR/USD,1961.0,Long Term (>1 Day)
EUR/USD,1961.0,Long Term (>1 Day)
EUR/USD,1963.0,Long Term (>1 Day)
EUR/USD,1963.0,Long Term (>1 Day)
EUR/USD,1963.0,Long Term (>1 Day)
EUR/USD,1963.0,Long Term (>1 Day)
EUR/USD,1963.0,Long Term (>1 Day)
EUR/USD,1963.0,Long Term (>1 Day)
EUR/USD,1963.0,Long Term (>1 Day)
EUR/USD,1963.0,Long Term (>1 Day)
EUR/USD,1963.0,Long Term (>1 Day)
EUR/USD,1963.0,Long Term (>1 Day)
EUR/USD,1963.0,Long Term (>1 Day)
EUR/USD,1963.0,Long Term (>1 Day)
EUR/USD,1963.0,Long Term (>1 Day)
EUR/USD,1963.0,Long Term (>1 Day)
EUR/USD,1963.0,Long Term (>1 Day)
EUR/USD,2088.0,Long Term (>1 Day)
EUR/USD,2088.0,Long Term (>1 Day)
EUR/USD,2088.0,Long Term (>1 Day)
EUR/USD,2117.0,Long Term (>1 Day)
EUR/USD,2117.0,Long Term (>1 Day)
EUR/USD,2117.0,Long Term (>1 Day)
EUR/USD,2117.0,Long Term (>1 Day)
EUR/USD,2117.0,Long Term (>1 Day)
EUR/USD,2122.0,Long Term (>1 Day)
EUR/USD,2122.0,Long Term (>1 Day)
EUR/USD,2122.0,Long Term (>1 Day)
EUR/USD,2122.0,Long Term (>1 Day)
EUR/USD,2122.0,Long Term (>1 Day)
EUR/USD,2122.0,Long Term (>1 Day)
EUR/USD,2122.0,Long Term (>1 Day)
EUR/USD,2122.0,Long Term (>1 Day)
EUR/USD,2134.0,Long Term (>1 Day)
EUR/USD,2134.0,Long Term (>1 Day)
EUR/USD,2134.0,Long Term (>1 Day)
EUR/USD,2134.0,Long Term (>1 Day)
EUR/USD,2134.0,Long Term (>1 Day)
EUR/USD,2134.0,Long Term (>1 Day)
EUR/USD,2134.0,Long Term (>1 Day)
EUR/USD,2139.0,Long Term (>1 Day)
EUR/USD,2139.0,Long Term (>1 Day)
EUR/USD,2139.0,Long Term (>1 Day)
EUR/USD,2139.0,Long Term (>1 Day)
EUR/USD,2142.0,Long Term (>1 Day)
EUR/USD,2142.0,Long Term (>1 Day)
EUR/USD,2142.0,Long Term (>1 Day)
EUR/USD,2152.0,Long Term (>1 Day)
EUR/USD,2152.0,Long Term (>1 Day)
EUR/USD,2152.0,Long Term (>1 Day)
EUR/USD,2190.0,Long Term (>1 Day)
EUR/USD,2190.0,Long Term (>1 Day)
EUR/USD,2196.0,Long Term (>1 Day)
EUR/USD,2196.0,Long Term (>1 Day)
EUR/USD,2196.0,Long Term (>1 Day)
EUR/USD,2196.0,Long Term (>1 Day)
EUR/USD,2196.0,Long Term (>1 Day)
EUR/USD,2196.0,Long Term (>1 Day)
EUR/USD,2196.0,Long Term (>1 Day)
EUR/USD,2301.0,Long Term (>1 Day)
EUR/USD,2301.0,Long Term (>1 Day)
EUR/USD,2301.0,Long Term (>1 Day)
EUR/USD,2301.0,Long Term (>1 Day)
EUR/USD,2300.0,Long Term (>1 Day)
EUR/USD,7971.0,Long Term (>1 Day)
EUR/USD,7971.0,Long Term (>1 Day)
EUR/USD,7971.0,Long Term (>1 Day)
EUR/USD,7971.0,Long Term (>1 Day)
EUR/USD,7971.0,Long Term (>1 Day)
EUR/USD,7971.0,Long Term (>1 Day)
EUR/USD,7979.0,Long Term (>1 Day)
EUR/USD,7346.0,Long Term (>1 Day)
EUR/USD,7346.0,Long Term (>1 Day)
EUR/USD,7346.0,Long Term (>1 Day)
EUR/USD,7346.0,Long Term (>1 Day)
EUR/USD,7346.0,Long Term (>1 Day)
EUR/USD,7346.0,Long Term (>1 Day)
EUR/USD,7350.0,Long Term (>1 Day)
EUR/USD,7350.0,Long Term (>1 Day)
EUR/USD,7350.0,Long Term (>1 Day)
EUR/USD,7350.0,Long Term (>1 Day)
EUR/USD,7351.0,Long Term (>1 Day)
EUR/USD,7351.0,Long Term (>1 Day)
EUR/USD,7351.0,Long Term (>1 Day)
EUR/USD,7352.0,Long Term (>1 Day)
EUR/USD,7352.0,Long Term (>1 Day)
EUR/USD,7354.0,Long Term (>1 Day)
EUR/USD,7354.0,Long Term (>1 Day)
EUR/USD,11434.0,Long Term (>1 Day)
EUR/USD,11369.0,Long Term (>1 Day)
EUR/USD,11369.0,Long Term (>1 Day)
EUR/USD,11369.0,Long Term (>1 Day)
EUR/USD,11369.0,Long Term (>1 Day)
EUR/USD,11369.0,Long Term (>1 Day)
EUR/USD,11369.0,Long Term (>1 Day)
EUR/USD,11369.0,Long Term (>1 Day)
EUR/USD,11369.0,Long Term (>1 Day)
EUR/USD,11369.0,Long Term (>1 Day)
EUR/USD,11369.0,Long Term (>1 Day)
EUR/USD,11369.0,Long Term (>1 Day)
EUR/USD,73.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,74.0,Short Term (<1 Day)
EUR/USD,73.0,Short Term (<1 Day)
EUR/USD,73.0,Short Term (<1 Day)
EUR/USD,73.0,Short Term (<1 Day)
EUR/USD,73.0,Short Term (<1 Day)
EUR/USD,73.0,Short Term (<1 Day)
EUR/USD,73.0,Short Term (<1 Day)
EUR/USD,73.0,Short Term (<1 Day)
EUR/USD,73.0,Short Term (<1 Day)
EUR/USD,73.0,Short Term (<1 Day)
EUR/USD,73.0,Short Term (<1 Day)
EUR/USD,73.0,Short Term (<1 Day)
EUR/USD,73.0,Short Term (<1 Day)
EUR/USD,73.0,Short Term (<1 Day)
EUR/USD,138.0,Short Term (<1 Day)
EUR/USD,138.0,Short Term (<1 Day)
EUR/USD,138.0,Short Term (<1 Day)
EUR/USD,138.0,Short Term (<1 Day)
EUR/USD,138.0,Short Term (<1 Day)
EUR/USD,138.0,Short Term (<1 Day)
EUR/USD,138.0,Short Term (<1 Day)
EUR/USD,138.0,Short Term (<1 Day)
EUR/USD,138.0,Short Term (<1 Day)
EUR/USD,21.0,Short Term (<1 Day)
EUR/USD,21.0,Short Term (<1 Day)
EUR/USD,22.0,Short Term (<1 Day)
EUR/USD,22.0,Short Term (<1 Day)
EUR/USD,21.0,Short Term (<1 Day)
EUR/USD,24.0,Short Term (<1 Day)
EUR/USD,24.0,Short Term (<1 Day)
EUR/USD,21.0,Short Term (<1 Day)
EUR/USD,21.0,Short Term (<1 Day)
EUR/USD,22.0,Short Term (<1 Day)
EUR/USD,22.0,Short Term (<1 Day)
EUR/USD,4091.0,Long Term (>1 Day)
EUR/USD,4091.0,Long Term (>1 Day)
EUR/USD,4091.0,Long Term (>1 Day)
EUR/USD,4070.0,Long Term (>1 Day)
EUR/USD,4070.0,Long Term (>1 Day)
EUR/USD,4071.0,Long Term (>1 Day)
EUR/USD,4071.0,Long Term (>1 Day)
EUR/USD,4071.0,Long Term (>1 Day)
EUR/USD,4071.0,Long Term (>1 Day)
EUR/USD,4071.0,Long Term (>1 Day)
EUR/USD,4070.0,Long Term (>1 Day)
EUR/USD,4072.0,Long Term (>1 Day)
EUR/USD,4072.0,Long Term (>1 Day)
EUR/USD,3976.0,Long Term (>1 Day)
EUR/USD,3976.0,Long Term (>1 Day)
EUR/USD,3976.0,Long Term (>1 Day)
EUR/USD,3975.0,Long Term (>1 Day)
EUR/USD,3978.0,Long Term (>1 Day)
EUR/USD,3978.0,Long Term (>1 Day)
EUR/USD,3978.0,Long Term (>1 Day)
EUR/USD,3978.0,Long Term (>1 Day)
EUR/USD,3977.0,Long Term (>1 Day)
EUR/USD,3977.0,Long Term (>1 Day)
EUR/USD,3977.0,Long Term (>1 Day)
EUR/USD,3977.0,Long Term (>1 Day)
EUR/USD,3971.0,Long Term (>1 Day)
EUR/USD,3971.0,Long Term (>1 Day)
EUR/USD,3971.0,Long Term (>1 Day)
EUR/USD,3963.0,Long Term (>1 Day)
EUR/USD,3965.0,Long Term (>1 Day)
EUR/USD,3965.0,Long Term (>1 Day)
EUR/USD,3965.0,Long Term (>1 Day)
EUR/USD,3965.0,Long Term (>1 Day)
EUR/USD,3965.0,Long Term (>1 Day)
EUR/USD,3965.0,Long Term (>1 Day)
